ID,Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Status_Code,Groups_With_Access_Code,Geocode_Status,Latitude,Longitude,Country,Groups_With_Access_Code_French,Access_Code
185428,ELEC,1741 RT 9 EV 2,1741 U.S. 9,Clifton Park,NY,12065,E,Public,GPS,42.869247,-73.772964,US,Public,public
185434,ELEC,1741 RT 9 EV 4,1741 U.S. 9,Clifton Park,NY,12065,E,Public,GPS,42.869247,-73.773056,US,Public,public
185435,ELEC,1741 RT 9 EV 3,1741 U.S. 9,Clifton Park,NY,12065,E,Public,GPS,42.86922,-73.77308,US,Public,public
185448,ELEC,Albany Parking Authority,25 Orange St,Albany,NY,12207,E,Public - Credit card at all times,200-8,42.653388,-73.749132,US,Public - Carte de crédit en tout temps,public
185449,ELEC,Albany Parking Authority,2 Columbia St,Albany,NY,12207,E,Public,GPS,42.6505904,-73.7490728,US,Public,public
185487,ELEC,National Grid - Watertown,21265 New York 232,Watertown,NY,13601,E,Private,200-9,43.92808,-75.947296,US,Privé,private
185489,ELEC,National Grid - Henry Clay Boulevard,7437 Henry Clay Blvd,Liverpool,NY,13088,E,Private,200-9,43.128661,-76.191071,US,Privé,private
185490,ELEC,National Grid - Syracuse Office Center,300 Erie Blvd W,Syracuse,NY,13202,E,Private,200-9,43.051581,-76.157208,US,Privé,private
185493,ELEC,Canarsie - National Grid,8424 Ditmas Ave,Brooklyn,NY,11236,E,Private,200-8,40.64554,-73.918344,US,Privé,private
185519,ELEC,National Grid - Port Jefferson,102 W Broadway,Port Jefferson,NY,11777,E,Private,200-9,40.946873,-73.070044,US,Privé,private
185520,ELEC,National Grid - Fredonia,401 Water St,Fredonia,NY,14063,E,Private,200-8,42.426533,-79.317361,US,Privé,private
185524,ELEC,National Grid - Utica,221 Old Campion Rd,New Hartford,NY,13413,E,Private,200-9,43.083383,-75.29845,US,Privé,private
185531,ELEC,National Grid - North Albany,1165 Broadway,Menands,NY,12204,E,Private,200-9,42.668914,-73.738557,US,Privé,private
185581,ELEC,1741 RT 9 EV5,1741 U.S. 9,Clifton Park,NY,12065,E,Public,GPS,42.869236,-73.77315,US,Public,public
185627,ELEC,Mather Hospital,75 North County Rd,Port Jefferson,NY,11777,E,Public,GPS,40.93961,-73.053579,US,Public,public
185651,ELEC,159 WOLF OFFBLD 159 WOLF LEFT,159 Wolf Rd,Albany,NY,12205,E,Public,GPS,42.721157,-73.801216,US,Public,public
185652,ELEC,159 WOLF OFFBLD 159 WOLF RIGHT,159 Wolf Rd,Albany,NY,12205,E,Public,GPS,42.721222,-73.801094,US,Public,public
185709,ELEC,1510 Lex Garage,1510 Lexington Avenue,Manhattan,NY,10029,E,Public,GPS,40.786732,-73.950411,US,Public,public
185740,ELEC,PJ VILLAGE BARNUM PARKING,209 Barnum Ave,Port Jefferson,NY,11777,E,Public,GPS,40.944218,-73.070775,US,Public,public
186038,ELEC,286WAE 39 SHERIDAN AVE,39 Sheridan Ave,Albany,NY,12210,E,Public,GPS,42.654384,-73.752844,US,Public,public
186044,ELEC,159 WOLF OFFBLD 159 WOLF MIDDLE,159 Wolf Rd,Albany,NY,12205,E,Public,GPS,42.721193,-73.801158,US,Public,public
186049,ELEC,EVolveNY Malone,355 West Main St,Malone,NY,12953,E,Public,GPS,44.849516,-74.295277,US,Public,public
186130,ELEC,CNDL - E. SYR CANDLEWOOD 1.1,6550 Baptist Way,East Syracuse,NY,13057,E,Public,GPS,43.08863,-76.08842,US,Public,public
186131,ELEC,CNDL - E. SYR CANDLEWOOD 1.3,6550 Baptist Way,East Syracuse,NY,13057,E,Public,GPS,43.088642,-76.08826,US,Public,public
186132,ELEC,CNDL - E. SYR CANDLEWOOD 1.2,6550 Baptist Way,East Syracuse,NY,13057,E,Public,GPS,43.08866,-76.0883,US,Public,public
186154,ELEC,CITY AMSTERDAM EV2,117 Hewitt Street Shuttleworth Park,Amsterdam,NY,12010,E,Public,GPS,42.960337,-74.172382,US,Public,public
186155,ELEC,CITY AMSTERDAM EV3,117 Hewitt Street Shuttleworth Park,Amsterdam,NY,12010,E,Public,GPS,42.960323,-74.17231,US,Public,public
186156,ELEC,CITY AMSTERDAM EV4,117 Hewitt Street Shuttleworth Park,Amsterdam,NY,12010,E,Public,GPS,42.960309,-74.17225,US,Public,public
186157,ELEC,CITY AMSTERDAM EV1,117 Hewitt Street Shuttleworth Park,Amsterdam,NY,12010,E,Public,GPS,42.960351,-74.172443,US,Public,public
186504,E85,Speedway,123 W Main St,Macedon,NY,14502,E,Public,200-8,43.069258,-77.298241,US,Public,public
186505,E85,Speedway,819 Ridge Rd,Webster,NY,14580,E,Public,200-9,43.204602,-77.475167,US,Public,public
186520,E85,Valero,1470 Jerusalem Ave,North Merrick,NY,11566,E,Public,200-9,40.692451,-73.566631,US,Public,public
186535,ELEC,CAYUGA MED CTR. CAYUGA MEDICAL,101 Dates Dr,Ithaca,NY,14850,E,Public,GPS,42.468963,-76.538457,US,Public,public
186543,ELEC,"CDTA CDTA #1, NORTH",122 Industrial Park Rd,Albany,NY,12206,E,Public,GPS,42.679739,-73.779683,US,Public,public
186566,ELEC,"CDTA CDTA #2, SOUTH",122 Industrial Park Rd,Albany,NY,12206,E,Public,GPS,42.679626,-73.779698,US,Public,public
186601,ELEC,Beekman Garage,25 Beekman St,New York,NY,10038,E,Public,GPS,40.710636,-74.006195,US,Public,public
186632,ELEC,VANKAY PUBLIC STATION 1,5 McCrea Hill Rd,Ballston Spa,NY,12020,E,Public,GPS,42.966588,-73.857343,US,Public,public
186633,ELEC,VANKAY PUBLIC STATION 2,5 McCrea Hill Rd,Ballston Spa,NY,12020,E,Public,GPS,42.96656,-73.857687,US,Public,public
186698,ELEC,McDonalds New Paltz,261 Main Street,New Paltz,NY,12561,E,Public,GPS,41.743467,-74.071057,US,Public,public
187073,ELEC,Verizon - West Bronx,2885 Jerome Ave,West Bronx,NY,10468,E,Private,200-9,40.872524,-73.890564,US,Privé,private
187078,ELEC,Verizon - West Nyack,4 Centerock Rd,West Nyack,NY,10994,E,Private,200-9,41.094413,-73.98041,US,Privé,private
187079,ELEC,Verizon - Elmsford,545 Saw Mill River Rd,Elmsford,NY,10523,E,Private,200-8,41.07178,-73.817098,US,Privé,private
187158,ELEC,Steet Ponte Chevrolet,3036 NY-28,Herkimer,NY,13350,E,Public,GPS,43.046018,-74.985338,US,Public,public
187159,ELEC,Village of Canastota,205 S Peterboro St,Canastota,NY,13032,E,Public,GPS,43.077499,-75.752256,US,Public,public
187160,ELEC,Koester Associates,3101 Seneca Turnpike,Canastota,NY,13032,E,Public,GPS,43.067553,-75.771594,US,Public,public
187170,ELEC,NYSE Thruway - Exit 27 - Amsterdam,NY State Thruway,Amsterdam,NY,12010,E,Public,GPS,42.924855,-74.200267,US,Public,public
187171,ELEC,NYSE Thruway - Exit 30 - Herkimer,Canal Access Rd,Herkimer,NY,13350,E,Public,GPS,43.017213,-74.994421,US,Public,public
187172,ELEC,NYSE Thruway - Exit 34 - Canastota,360 N Peterboro St,Canastota,NY,13032,E,Public,GPS,43.088866,-75.749876,US,Public,public
187173,ELEC,NYSE Thruway - Exit 38 - Liverpool,Unnamed Rd,Bayberry,NY,13088,E,Public,GPS,43.114421,-76.214145,US,Public,public
187174,ELEC,NYSE Thruway - Exit 43 - Manchester,1190 State Rte 21,Shortsville,NY,14548,E,Public,GPS,42.976778,-77.227869,US,Public,public
187175,ELEC,NYSE Thruway - Exit 49 - Depew,6623 Transit Rd,Williamsville,NY,14221,E,Public,GPS,42.946406,-78.69727,US,Public,public
187314,ELEC,TOWN OF RED HK REDHOOK 4,7336 S Broadway,Red Hook,NY,12571,E,Public,GPS,41.987112,-73.880113,US,Public,public
187342,ELEC,PISO OFFICE 1,2880 U.S. 9,Valatie,NY,12184,E,Public,GPS,42.423592,-73.684568,US,Public,public
187554,ELEC,CENTROTHERM CENTROL F2,427 S Pearl St,Albany,NY,12202,E,Public,GPS,42.63781,-73.75893,US,Public,public
187555,ELEC,CENTROTHERM CENTRO F5,400 S Pearl St,Albany,NY,12202,E,Public,GPS,42.637696,-73.758896,US,Public,public
187556,ELEC,CENTROTHERM CENTRO F6,400 S Pearl St,Albany,NY,12202,E,Public,GPS,42.637654,-73.758885,US,Public,public
187557,ELEC,CENTROTHERM CENTRO F4,400 S Pearl St,Albany,NY,12202,E,Public,GPS,42.637747,-73.75891,US,Public,public
187558,ELEC,CENTROTHERM CENTRO F3,400 S Pearl St,Albany,NY,12202,E,Public,GPS,42.637775,-73.758928,US,Public,public
187635,ELEC,CITY AMSTERDAM EV5,117 Hewitt Street Shuttleworth Park,Amsterdam,NY,12010,E,Public,GPS,42.960293,-74.172179,US,Public,public
187639,ELEC,CITY AMSTERDAM PSBS EV1,4 Grove St Public Safety,Amsterdam,NY,12010,E,Public,GPS,42.938286,-74.191086,US,Public,public
187640,ELEC,CITY AMSTERDAM PSBS EV2,4 Grove St Public Safety,Amsterdam,NY,12010,E,Public,GPS,42.93813,-74.190765,US,Public,public
187641,ELEC,CITY AMSTERDAM PSBS EV3,4 Grove St Public Safety,Amsterdam,NY,12010,E,Public,GPS,42.93796,-74.19044,US,Public,public
187658,ELEC,NYC FLEET DPRWFMARNA_1_L3,109-5 Marina Rd,Corona,NY,11368,E,Public,GPS,40.760609,-73.857002,US,Public,public
187706,ELEC,Rivertowns Square,47-55 Hamilton St,Dobbs Ferry,NY,10522,E,Public,GPS,41.00433,-73.856277,US,Public,public
187736,ELEC,AP2 BREUNIG #1,180 Breunig Rd,New Windsor,NY,12553,E,Public,GPS,41.489966,-74.097977,US,Public,public
187765,ELEC,Eastway Parking,225 W 49th St,New York,NY,10019,E,Public,GPS,40.76211452,-73.98525398,US,Public,public
187784,ELEC,WHEATLAND-CHILI ELEMENTRY1,13 Beckwith Ave,Scottsville,NY,14546,E,Public,GPS,43.025917,-77.748225,US,Public,public
187814,ELEC,Beltmont Parking,113 E 84th St,New York,NY,10028,E,Public,GPS,40.7789084,-73.957318,US,Public,public
187815,ELEC,Beekman Parking,420 E 51st St,New York,NY,10022,E,Public,GPS,40.7547868,-73.965044,US,Public,public
187816,ELEC,Red Ball Garage,142 E 31st Street,Manhattan,NY,10016,E,Public,GPS,40.74473006,-73.98049771,US,Public,public
187817,ELEC,Travelers Parking,160 W 10th Street,New York,NY,10014,E,Public,GPS,40.735094,-74.00187,US,Public,public
187883,ELEC,Gotham Parking,550 West 45th Street,New York,NY,10036,E,Public,GPS,40.763212,-73.99629,US,Public,public
187918,ELEC,New Systems,337 E 64th St,New York,NY,10065,E,Public,GPS,40.7632,-73.960185,US,Public,public
188031,ELEC,Bank of America - Private Bank,5701 Horatio Arterial,Utica,NY,13502,E,Private,GPS,43.138518,-75.219497,US,Privé,private
188043,ELEC,ERIE COUNTY CPF FRANKLIN ST,95 Franklin St,Buffalo,NY,14202,E,Public,GPS,42.884396,-78.8763,US,Public,public
188058,ELEC,TWN POUND RIDGE STATION #1,80 Westchester Ave,Pound Ridge,NY,10576,E,Public,GPS,41.190993,-73.553184,US,Public,public
188094,ELEC,UMGI EV2,38-15 Queens Blvd,LIC,NY,11101,E,Public,GPS,40.744546,-73.926319,US,Public,public
188095,ELEC,UMGI EV1,38-15 Queens Blvd,LIC,NY,11101,E,Public,GPS,40.744557,-73.926271,US,Public,public
188099,ELEC,HARLEY SCHOOL HARLEY 1,1981 Clover St,Rochester,NY,14618,E,Public,GPS,43.1206,-77.548985,US,Public,public
188100,ELEC,HARLEY SCHOOL HARLEY 2,1981 Clover St,Rochester,NY,14618,E,Public,GPS,43.120601,-77.54906,US,Public,public
188106,ELEC,OSSINING OPS CENTER,101 Briarcliff-Peekskill Pkwy,Ossining,NY,10562,E,Public,GPS,41.178557,-73.84025,US,Public,public
188107,ELEC,CITY AMSTERDAM P&RB EV 5,201 Locust Ave Park and Recreation Building,Amsterdam,NY,12010,E,Public,GPS,42.948334,-74.17909,US,Public,public
188108,ELEC,CITY AMSTERDAM P&RB EV 4,201 Locust Ave Park and Recreation Building,Amsterdam,NY,12010,E,Public,GPS,42.948395,-74.17905,US,Public,public
188115,ELEC,Town of Roxbury,53545 State Highway 30,Roxbury,NY,12474,E,Public,GPS,42.284258,-74.565231,US,Public,public
188116,ELEC,Mendon Public Library,22 North Main Street,Honeoye Falls,NY,14472,E,Public,GPS,42.953986,-77.591468,US,Public,public
188148,ELEC,Minetta Garage,122 West 3rd Street,New York,NY,10012,E,Public,GPS,40.73137973,-74.0007049,US,Public,public
188176,ELEC,CITY AMSTERDAM P&RB EV 1,201 Locust Ave Park and Recreation Building,Amsterdam,NY,12010,E,Public,GPS,42.948505,-74.17899,US,Public,public
188177,ELEC,CITY AMSTERDAM P&RB EV 2,201 Locust Ave Park and Recreation Building,Amsterdam,NY,12010,E,Public,GPS,42.94849,-74.179,US,Public,public
188178,ELEC,CITY AMSTERDAM P&RB EV 3,201 Locust Ave Park and Recreation Building,Amsterdam,NY,12010,E,Public,GPS,42.948433,-74.17904,US,Public,public
189034,CNG,Modern Disposal Services,590 Elk St,Buffalo,NY,14210,E,Private,200-9,42.866539,-78.831713,US,Privé,private
189035,ELEC,One City Place Apartments,1 City Pl,White Plains,NY,10601,E,Public,GPS,41.032755,-73.76528,US,Public,public
189047,ELEC,Strathmore,400 E 84th St,New York,NY,10028,E,Public,GPS,40.775203,-73.950295,US,Public,public
189052,ELEC,Burger King - Medina,11212 Maple Ridge Rd,Medina,NY,14103,E,Public,GPS,43.206332,-78.39894,US,Public,public
189082,ELEC,CPLEV CPL,1329 Fiske Rd,Chazy,NY,12921,E,Public,GPS,44.885846,-73.436482,US,Public,public
189112,ELEC,Manhattan Parking Group,10 Columbus Circle,Manhattan,NY,10019,E,Public,GPS,40.768721,-73.983487,US,Public,public
189147,ELEC,HIGHWAY BALLSTON TH,323 Charlton Rd,Ballston Spa,NY,12020,E,Public,GPS,42.950388,-73.905468,US,Public,public
189255,ELEC,UEM CAR CHARGER CHARGER 2,9 Pruyns Island Dr,Glens Falls,NY,12801,E,Public,GPS,43.296477,-73.643996,US,Public,public
189256,ELEC,UEM CAR CHARGER CHARGER 1,9 Pruyns Island Dr,Glens Falls,NY,12801,E,Public,GPS,43.296474,-73.64408,US,Public,public
189257,ELEC,UEM CAR CHARGER CHARGER 3,9 Pruyns Island Dr,Glens Falls,NY,12801,E,Public,GPS,43.29648,-73.644165,US,Public,public
189315,ELEC,NYC Parking 200,1081 3rd Avenue,New York,NY,10065,E,Public,GPS,40.764578,-73.964757,US,Public,public
189325,ELEC,"HAVERSTRAW, NY NS1-STATION#1",48 New Main St,Haverstraw,NY,10927,E,Public,GPS,41.19668,-73.966573,US,Public,public
189362,ELEC,Duford Studios,127 E 83rd Street,New York,NY,10028,E,Public,GPS,40.778527,-73.9572042,US,Public,public
189363,ELEC,Laureate Garage,2148 Broadway,New York,NY,10023,E,Public,GPS,40.7820682,-73.9803779,US,Public,public
189365,ELEC,Gerard Garage,69-13 Austin St.,Forest Hills,NY,11375,E,Public,GPS,40.72205,-73.849351,US,Public,public
189398,ELEC,SVD 6 PARKER MATHUS,6 Parker Mathusa Pl,Delmar,NY,12054,E,Public,GPS,42.601087,-73.855318,US,Public,public
189501,ELEC,122 Remsen,122 Remsen St,Cohoes,NY,12047,E,Public,GPS,42.773516,-73.701651,US,Public,public
189502,ELEC,Schenectady County Building,388 Broadway,Schenectady,NY,12305,E,Public,GPS,42.8084817,-73.9464677,US,Public,public
189503,ELEC,420 Broadway -Schenectady,420 Broadway,Schenectady,NY,12305,E,Public,GPS,42.8078485,-73.9460144,US,Public,public
189504,ELEC,621 Columbia St,621 Columbia St Ext,Cohoes,NY,12047,E,Public,GPS,42.763613,-73.749493,US,Public,public
189505,ELEC,American Homes - Syracuse,8765 Brewerton Rd,Clay,NY,13029,E,Public,GPS,43.194612,-76.1267,US,Public,public
189506,ELEC,Blue Cross Blue Shield of Western New York,257 W Genesee St #100,Buffalo,NY,14202,E,Private,GPS,42.886222,-78.882861,US,Privé,private
189507,ELEC,Buffalo Club,388 Delaware Ave,Buffalo,NY,14202,E,Public,GPS,42.895069,-78.876057,US,Public,public
189508,ELEC,Cornerstone Luxury Apartments,5 Jodiro Ln,Colonie,NY,12205,E,Public,GPS,42.716654,-73.818479,US,Public,public
189509,ELEC,Delaware Plaza\,3 Normanskill Blvd,Delmar,NY,12054,E,Public,GPS,42.628821,-73.811187,US,Public,public
189512,ELEC,Ellsworth Common Prime Properties,2101 Hudson Blvd,Malta,NY,12020,E,Public,GPS,42.974931,-73.789625,US,Public,public
189513,ELEC,Everett Rd Real Estate Group,123 Everett Rd,Albany,NY,12205,E,Public,GPS,42.695138,-73.771069,US,Public,public
189515,ELEC,Galleries of Syracuse,147 Onondaga Ave,Syracuse,NY,13204,E,Public,GPS,43.045392,-76.151409,US,Public,public
189516,ELEC,Glennpeter Jewelers,1505 Rt-9,Clifton Park,NY,12065,E,Public,GPS,42.838795,-73.742662,US,Public,public
189518,ELEC,Hamilton Square/Lia Realty Group,2080 Western Ave,Guilderland,NY,12084,E,Public,GPS,42.698625,-73.892803,US,Public,public
189519,ELEC,Hamlet,56 Marion Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.090647,-73.772099,US,Public,public
189520,ELEC,High Bridge Mansion,441 Balltown Rd,Schenectady,NY,12309,E,Public,GPS,42.774101,-73.89475,US,Public,public
189521,ELEC,Holiday Inn - Queensbury,216 Corinth Rd,Queensbury,NY,12804,E,Public,GPS,43.299597,-73.680142,US,Public,public
189522,ELEC,Hudson Square,1000 Hudson Square,Cohoes,NY,12047,E,Public,GPS,42.766836,-73.687265,US,Public,public
189523,ELEC,Liberty Street,105 Jay St,Schenectady,NY,12305,E,Public,GPS,42.814249,-73.938485,US,Public,public
189524,ELEC,Main Square,318 Delaware Ave,Delmar,NY,12054,E,Public,GPS,42.623477,-73.828986,US,Public,public
189525,ELEC,Melody Lodge,111 Old Indian Lake Rd,Speculator,NY,12164,E,Public,GPS,43.513292,-74.373032,US,Public,public
189527,ELEC,New Hartford Shopping Center,120 Genesee St,New Hartford,NY,13413,P,PLANNED - not yet accessible (Public),GPS,43.07835,-75.291987,US,PRÉVU - pas encore accessible (Public),public
189528,ELEC,Normanside,150 Salisbury Rd,Delmar,NY,12054,E,Public,GPS,42.638574,-73.820811,US,Public,public
189529,ELEC,Palisades,5 Palisades Dr,Albany,NY,12205,E,Public,GPS,42.68856,-73.773489,US,Public,public
189530,ELEC,Pavilion Grand Hotel,30 Lake Ave,Saratoga Springs,NY,12866,P,PLANNED - not yet accessible (Public),GPS,43.08252,-73.78281,US,PRÉVU - pas encore accessible (Public),public
189531,ELEC,Rotterdam Mall,93 W Campbell Rd,Schenectady,NY,12306,E,Public,GPS,42.809413,-73.98885,US,Public,public
189533,ELEC,Starbuck Island North,15 Starbuck Dr,Green Island,NY,12183,E,Public,GPS,42.736036,-73.691601,US,Public,public
189534,ELEC,TRG-351 Diamond Development,351 Southern Blvd,Albany,NY,12209,E,Public,GPS,42.630016,-73.774986,US,Public,public
189535,ELEC,Tehan's 4581,4581 Commercial Dr,New Hartford,NY,13413,E,Public,GPS,43.086219,-75.315777,US,Public,public
189536,ELEC,Tehan's 4605,4605 Commercial Dr,New Hartford,NY,13413,E,Public,GPS,43.087858,-75.315618,US,Public,public
189537,ELEC,The Daily Gazette,2345 Maxon Rd Ext,Schenectady,NY,12308,E,Public,GPS,42.833607,-73.921092,US,Public,public
189538,ELEC,The Outlets of Lake George,1424 US Rt-9,Lake George,NY,12845,E,Public,GPS,43.364416,-73.700497,US,Public,public
189539,ELEC,The Wood Golf Greenland Properties,7430 Canton St Rd,Baldwinsville,NY,13027,E,Public,GPS,43.130595,-76.337058,US,Public,public
189540,ELEC,Waters View Prime Companies,100 Waters View Cir,Cohoes,NY,12047,E,Public,GPS,42.777771,-73.683037,US,Public,public
189541,ELEC,Winter Creek,1 Winter Creek Blvd,Latham,NY,12110,E,Public,GPS,42.731056,-73.763083,US,Public,public
189546,ELEC,Tunnel Garage,300 E 34th Street,New York,NY,10001,E,Public,GPS,40.745282,-73.975719,US,Public,public
189547,ELEC,Kew Garage,8002 Kew Gardens Rd,Kew Gardens,NY,11415,E,Public,GPS,40.713705,-73.831217,US,Public,public
189684,ELEC,"Dover Plains Library, Town Of Dover NY",1797 Route 22,Wingdale,NY,12594,E,Public,GPS,41.64788,-73.56342,US,Public,public
189758,ELEC,University at Albany - Collins Circle,1400 Washington Ave,Albany,NY,12222,E,Public,GPS,42.68886,-73.82293,US,Public,public
189759,ELEC,Icon Parking - Hudson,375 Hudson Street,New York,NY,10014,E,Public,GPS,40.728704,-74.00765,US,Public,public
189891,ELEC,Syracuse Hancock International Airport Parking,499 Col Eileen Collins Blvd,Syracuse,NY,13212,E,Private,GPS,43.114467,-76.131733,US,Privé,private
189899,ELEC,Goodman Parking,854 S Clinton Ave,Rochester,NY,14620,E,Public - Credit card at all times,200-9,43.141505,-77.596854,US,Public - Carte de crédit en tout temps,public
190053,ELEC,2112-2124 NY 7 EV4,2114 NY-7,Troy,NY,12180,E,Public,GPS,42.806995,-73.545339,US,Public,public
190054,ELEC,2112-2124 NY 7 EV3,2114 NY-7,Troy,NY,12180,E,Public,GPS,42.807058,-73.545238,US,Public,public
190055,ELEC,2112-2124 NY 7 EV2,2114 NY-7 2114 New York 7,Troy,NY,12180,E,Public,GPS,42.807059,-73.545194,US,Public,public
190056,ELEC,2112-2124 NY 7 EV1,2117 NY-7 2114 New York 7,Troy,NY,12180,E,Public,GPS,42.807076,-73.545144,US,Public,public
190072,ELEC,The Cambium,10 Byron Place,Larchmont,NY,10538,E,Public,GPS,40.931507,-73.76318,US,Public,public
190086,ELEC,THE ELMS THE ELMS,1 Bay Rd,Lake Luzerne,NY,12846,E,Public,GPS,43.312741,-73.835249,US,Public,public
190107,ELEC,GMC Parking Garage - 200 Central,200 Central Park South,New York,NY,10019,E,Public,GPS,40.766719,-73.979533,US,Public,public
190215,ELEC,New York Office of General Services,222 Madison Ave,Albany,NY,12210,E,Private,200-8,42.647629,-73.759595,US,Privé,private
190218,ELEC,Northwell,75 N County Rd,Port Jefferson,NY,11777,E,Public - Credit card at all times,GPS,40.93962244657502,-73.05362376208497,US,Public - Carte de crédit en tout temps,public
190219,ELEC,La Quinta Inn - Wyndham Buffalo Airport,6623 Transit Rd,Williamsville,NY,14221,E,Public - Credit card at all times,200-9,42.947862,-78.696719,US,Public - Carte de crédit en tout temps,public
190221,ELEC,NYSE Thruway - NYPA,5626 NY-30,Amsterdam,NY,12010,E,Public - Credit card at all times,GPS,42.92448790824628,-74.19903278302002,US,Public - Carte de crédit en tout temps,public
190222,ELEC,NYSE Thruway - NYPA,447 I-90W,Angola,NY,14006,E,Public - Credit card at all times,GPS,42.635718,-78.990468,US,Public - Carte de crédit en tout temps,public
190223,ELEC,NYSE Thruway - NYPA,I-90 E MP 280,Syracuse,NY,13206,E,Public - Credit card at all times,GPS,43.09097,-76.101431,US,Public - Carte de crédit en tout temps,public
190224,ELEC,NYSE Thruway - NYPA,2660 Brickyard Rd,Warners,NY,13164,E,Public - Credit card at all times,GPS,43.09253,-76.31896,US,Public - Carte de crédit en tout temps,public
190225,ELEC,NYSE Thruway - NYPA,8700 Vallance Rd,Le Roy,NY,14482,E,Public - Credit card at all times,GPS,43.031125,-77.906025,US,Public - Carte de crédit en tout temps,public
190271,ELEC,Sunrise Toyota,3984 Sunrise Hwy,Forest Hills,NY,11769,E,Public,GPS,40.748015,-73.141164,US,Public,public
190276,ELEC,Visions Federal Credit Union - Ithaca,408 Elmira Rd,Ithaca,NY,14850,E,Private,GPS,42.41933347041545,-76.52119110317994,US,Privé,private
190279,ELEC,NYSE Thruway - NYPA,447 I-90E,Angola,NY,14006,E,Public - Credit card at all times,GPS,42.635801,-78.987905,US,Public - Carte de crédit en tout temps,public
190452,ELEC,KEELER STATION 04,1077 Troy Schenectady Rd,Latham,NY,12110,E,Public,GPS,42.766866,-73.812303,US,Public,public
190453,ELEC,KEELER STATION 03,1111 Troy Schenectady Rd,Latham,NY,12110,E,Public,GPS,42.767352,-73.812499,US,Public,public
190454,ELEC,KEELER STATION 02,1111 Troy-Schenectady Rd,Latham,NY,12110,E,Public,GPS,42.766329,-73.813315,US,Public,public
190461,ELEC,BETHLEHEM EV ADAMS 2,123 Adams St,Delmar,NY,12054,E,Public,GPS,42.623535,-73.835683,US,Public,public
190462,ELEC,BETHLEHEM EV ADAMS 1,123 Adams St,Delmar,NY,12054,E,Public,GPS,42.623551,-73.835755,US,Public,public
190531,ELEC,Discover 97 Parking LLC,750 Columbus Avenue,New York,NY,10025,E,Public,GPS,40.793416,-73.967719,US,Public,public
190532,ELEC,iPark - 67th Street,3 East 67th Street,New York,NY,10065,E,Public,GPS,40.769134,-73.968707,US,Public,public
190743,ELEC,SCHENECTADY UPPER UNION LOT,912 Woodlawn Dr,Schenectady,NY,12309,E,Public,GPS,42.804076,-73.904336,US,Public,public
190790,ELEC,SARATOGA CASINO STATION 1,342 Jefferson Street,Saratoga Springs,NY,12866,E,Public,GPS,43.062261,-73.776128,US,Public,public
190791,ELEC,SARATOGA CASINO STATION 5,342 Jefferson St,Saratoga Springs,NY,12866,E,Public,GPS,43.062104,-73.776278,US,Public,public
190792,ELEC,SARATOGA CASINO STATION 2,342 Jefferson Street,Saratoga Springs,NY,12866,E,Public,GPS,43.062267,-73.776065,US,Public,public
190793,ELEC,SARATOGA CASINO STATION 3,342 Jefferson Street,Saratoga Springs,NY,12866,E,Public,GPS,43.062282,-73.77601,US,Public,public
190794,ELEC,SARATOGA CASINO STATION 4,342 Jefferson Street,Saratoga Springs,NY,12866,E,Public,GPS,43.062278,-73.775976,US,Public,public
190838,ELEC,SPV 2490 POND VIEW,2581-2575 Pond View,Castleton-on-Hudson,NY,12033,E,Public,GPS,42.583511,-73.671522,US,Public,public
190872,ELEC,2500 POND VIEW STATION 3,2500 Pond View,Castleton-on-Hudson,NY,12033,E,Public,GPS,42.584536,-73.671005,US,Public,public
190873,ELEC,2500 POND VIEW STATION 4,2500 Pond View,Castleton-on-Hudson,NY,12033,E,Public,GPS,42.584201,-73.671125,US,Public,public
190874,ELEC,EAST GARAGE 1 E GARAGE #1,2 Bay Club Dr,Bayside,NY,11360,E,Public,GPS,40.778036,-73.780899,US,Public,public
190893,ELEC,TAYLOR HOUSE LOT,384 Main St,Aurora,NY,13026,E,Public,GPS,42.754487,-76.702051,US,Public,public
190944,ELEC,BP CENTEREACH,3117 Nesconset Hwy,Centereach,NY,11720,E,Public,GPS,40.887839,-73.097965,US,Public,public
191103,ELEC,400 Jefferson,400 Jefferson Rd,Rochester,NY,14623,E,Public - Credit card at all times,GPS,43.089637,-77.64194,US,Public - Carte de crédit en tout temps,public
191104,ELEC,600 East,600 East Ave,Rochester,NY,14607,P,PLANNED - not yet accessible (Public - Credit card at all times),GPS,43.153966,-77.588212,US,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),public
191105,ELEC,Buckman Plaza,2590 W Ridge Rd,Rochester,NY,14626,E,Public - Credit card at all times,GPS,43.211375,-77.698376,US,Public - Carte de crédit en tout temps,public
191106,ELEC,Crossgates Mall,1 Crossgates Mall Rd,Albany,NY,12203,E,Public - Card key at all times,GPS,42.691791,-73.8522,US,Public - Carte-clé en tout temps,public
191107,ELEC,Howard Commons,2368 Lyell Ave,Rochester,NY,14606,E,Public - Credit card at all times,GPS,43.165498,-77.690878,US,Public - Carte de crédit en tout temps,public
191108,ELEC,Marriott Lake George,365 Canada St,Lake George,NY,12845,E,Public - Credit card at all times,GPS,43.427358,-73.712852,US,Public - Carte de crédit en tout temps,public
