,pickup_date,weekday,total_amount,row_count
2263,2021-04-08,Jueves,1438518.18,77611
2264,2021-04-09,Viernes,1456681.51,78827
2265,2021-04-10,Sábado,1624349.41,68688
2266,2021-04-11,Domingo,884875.64,47584
2267,2021-04-12,Lunes,1298891.57,70272
2268,2021-04-13,Martes,1368016.46,74244
2269,2021-04-14,Miércoles,1405256.59,77296
2270,2021-04-15,Jueves,1469649.56,80429
2271,2021-04-16,Viernes,1538139.49,82456
2272,2021-04-17,Sábado,1324335.33,74101
2273,2021-04-18,Domingo,1024284.26,54143
2274,2021-04-19,Lunes,1249100.54,67688
2275,2021-04-20,Martes,1456073.97,78724
2276,2021-04-21,Miércoles,1425706.95,79367
2277,2021-04-22,Jueves,1524703.43,84344
2278,2021-04-23,Viernes,1568975.59,84623
2279,2021-04-24,Sábado,1427453.99,78858
2280,2021-04-25,Domingo,938965.27,49330
2281,2021-04-26,Lunes,1315839.05,70215
2282,2021-04-27,Martes,1395764.78,76481
2283,2021-04-28,Miércoles,1535227.42,83551
2284,2021-04-29,Jueves,1536371.16,82210
2285,2021-04-30,Viernes,1667249.39,89079
2286,2021-05-01,Sábado,624.02,23
2287,2021-05-16,Domingo,12.96,1
2288,2021-06-06,Domingo,17.3,1
2289,2021-06-27,Domingo,34.19,2
2290,2021-07-19,Lunes,31.02,1
2291,2021-04-30,Viernes,1092.91,62
2292,2021-05-01,Sábado,1455056.54,80694
2293,2021-05-02,Domingo,1176622.88,60957
2294,2021-05-03,Lunes,1402760.11,75261
2295,2021-05-04,Martes,1473721.32,80894
2296,2021-05-05,Miércoles,1582469.51,87025
2297,2021-05-06,Jueves,1668361.76,88472
2298,2021-05-07,Viernes,1747447.96,92383
2299,2021-05-08,Sábado,1429612.37,80021
2300,2021-05-09,Domingo,1240118.4,64461
2301,2021-05-10,Lunes,1406621.06,74390
2302,2021-05-11,Martes,1550769.21,83498
2303,2021-05-12,Miércoles,1616615.99,86867
2304,2021-05-13,Jueves,1572364.23,82527
2305,2021-05-14,Viernes,1779029.54,92518
2306,2021-05-15,Sábado,1648356.48,88865
2307,2021-05-16,Domingo,1308619.63,66386
2308,2021-05-17,Lunes,1385079.24,74097
2309,2021-05-18,Martes,1566019.0,84772
2310,2021-05-19,Miércoles,1708172.06,90733
2311,2021-05-20,Jueves,1792138.92,92693
2312,2021-05-21,Viernes,1826015.88,94927
2313,2021-05-22,Sábado,1717366.31,93359
2314,2021-05-23,Domingo,1392624.76,71494
2315,2021-05-24,Lunes,1547284.37,81403
2316,2021-05-25,Martes,1669051.14,88685
2317,2021-05-26,Miércoles,1782351.93,93364
2318,2021-05-27,Jueves,1805668.71,92463
2319,2021-05-28,Viernes,1712590.42,87929
2320,2021-05-29,Sábado,1180924.13,64946
2321,2021-05-30,Domingo,1035100.74,54240
2322,2021-05-31,Lunes,1175067.39,56691
2323,2021-06-01,Martes,642.8,18
2324,2021-06-16,Miércoles,75.69,4
2325,2021-07-08,Jueves,39.12,1
2326,2021-07-29,Jueves,20.56,2
2327,2021-05-31,Lunes,857.46,29
2328,2021-06-01,Martes,1670767.31,86003
2329,2021-06-02,Miércoles,1767531.17,92571
2330,2021-06-03,Jueves,1831931.17,96504
2331,2021-06-04,Viernes,1853848.47,95589
2332,2021-06-05,Sábado,1820462.63,97983
2333,2021-06-06,Domingo,1535681.45,77633
2334,2021-06-07,Lunes,1697131.49,88869
2335,2021-06-08,Martes,1788447.11,94675
2336,2021-06-09,Miércoles,1873744.38,99484
2337,2021-06-10,Jueves,2016621.3,103981
2338,2021-06-11,Viernes,1918452.92,98321
2339,2021-06-12,Sábado,1779587.28,93963
2340,2021-06-13,Domingo,1496916.75,73784
2341,2021-06-14,Lunes,1695242.25,86939
2342,2021-06-15,Martes,1890917.35,98038
2343,2021-06-16,Miércoles,1958225.89,102171
2344,2021-06-17,Jueves,2078112.88,102964
2345,2021-06-18,Viernes,2008706.48,98994
2346,2021-06-19,Sábado,1810697.71,96406
2347,2021-06-20,Domingo,1558053.81,77945
2348,2021-06-21,Lunes,1758869.85,90870
2349,2021-06-22,Martes,1907247.93,99019
2350,2021-06-23,Miércoles,2004342.36,102895
2351,2021-06-24,Jueves,2083056.67,104639
2352,2021-06-25,Viernes,2068041.98,103294
2353,2021-06-26,Sábado,1911303.39,98690
2354,2021-06-27,Domingo,1607311.16,77377
2355,2021-06-28,Lunes,1779390.67,91543
2356,2021-06-29,Martes,1908102.64,101112
2357,2021-06-30,Miércoles,1938722.66,101885
2358,2021-07-01,Jueves,786.75,28
2359,2021-07-02,Viernes,71.28,3
2360,2021-07-03,Sábado,40.68,2
2361,2021-07-04,Domingo,78.88,1
2362,2021-07-06,Martes,63.1,1
2363,2021-07-08,Jueves,39.12,2
2364,2021-07-19,Lunes,63.13,4
2365,2021-08-09,Lunes,48.86,3
2366,2021-08-31,Martes,33.78,2
2367,2021-09-21,Martes,34.900000000000006,3
2368,2021-10-12,Martes,53.6,3
2369,2021-11-03,Miércoles,28.6,2
2370,2021-11-24,Miércoles,41.22,3
2371,2021-12-15,Miércoles,120.41,5
2372,2021-06-30,Miércoles,801.59,38
2373,2021-07-01,Jueves,1871279.58,93820
2374,2021-07-02,Viernes,1722631.15,87543
2375,2021-07-03,Sábado,1346003.48,71120
2376,2021-07-04,Domingo,1240506.92,60543
2377,2021-07-05,Lunes,1369832.16,64728
2378,2021-07-06,Martes,1708442.53,89456
2379,2021-07-07,Miércoles,1883142.81,97200
2380,2021-07-08,Jueves,1873699.2,94578
2381,2021-07-09,Viernes,1862509.76,93585
2382,2021-07-10,Sábado,1821587.29,93833
2383,2021-07-11,Domingo,1569024.32,75946
2384,2021-07-12,Lunes,1687675.52,84894
2385,2021-07-13,Martes,1870793.82,96611
2386,2021-07-14,Miércoles,2019836.06,104614
2387,2021-07-15,Jueves,2133764.85,105982
2388,2021-07-16,Viernes,2058224.51,102904
2389,2021-07-17,Sábado,1833683.75,95224
2390,2021-07-18,Domingo,1634486.13,77369
2391,2021-07-19,Lunes,1782617.75,88955
2392,2021-07-20,Martes,1806142.33,92406
2393,2021-07-21,Miércoles,1930294.31,98231
2394,2021-07-22,Jueves,2085711.68,103919
2395,2021-07-23,Viernes,2018582.09,99030
2396,2021-07-24,Sábado,1853167.72,93242
2397,2021-07-25,Domingo,1573105.17,75565
2398,2021-07-26,Lunes,1793389.4,89119
2399,2021-07-27,Martes,1908481.62,99331
2400,2021-07-28,Miércoles,1945570.31,99681
2401,2021-07-29,Jueves,1987641.88,99734
2402,2021-07-30,Viernes,2035409.91,99152
2403,2021-07-31,Sábado,1858805.16,93301
2404,2021-08-01,Domingo,799.42,30
2405,2021-08-02,Lunes,15.96,1
2406,2021-07-14,Miércoles,471.17,25
2407,2021-07-15,Jueves,475.12,26
2408,2021-07-16,Viernes,414.23,20
2409,2021-07-17,Sábado,343.96000000000004,18
2410,2021-07-18,Domingo,436.44,15
2411,2021-07-19,Lunes,450.77,20
2412,2021-07-20,Martes,565.66,27
2413,2021-07-21,Miércoles,573.15,40
2414,2021-07-22,Jueves,438.78,21
2415,2021-07-23,Viernes,452.07,19
2416,2021-07-24,Sábado,534.54,24
2417,2021-07-25,Domingo,345.98,15
2418,2021-07-26,Lunes,410.45,13
2419,2021-07-27,Martes,504.42,29
2420,2021-07-28,Miércoles,361.7,21
2421,2021-07-29,Jueves,475.41,26
2422,2021-07-30,Viernes,398.11,10
2423,2021-07-31,Sábado,1886.71,83
2424,2021-08-01,Domingo,1547121.66,73056
2425,2021-08-02,Lunes,1703776.71,83304
2426,2021-08-03,Martes,1853173.72,93910
2427,2021-08-04,Miércoles,1924065.92,97778
2428,2021-08-05,Jueves,1977930.09,99331
2429,2021-08-06,Viernes,1989366.83,97852
2430,2021-08-07,Sábado,1792877.46,90630
2431,2021-08-08,Domingo,1569332.26,74449
2432,2021-08-09,Lunes,1695517.72,83046
2433,2021-08-10,Martes,1869966.24,96402
2434,2021-08-11,Miércoles,1940677.16,100816
2435,2021-08-12,Jueves,2011078.46,99203
2436,2021-08-13,Viernes,2012551.46,99126
2437,2021-08-14,Sábado,1808708.63,91550
2438,2021-08-15,Domingo,1632924.57,76813
2439,2021-08-16,Lunes,1683859.11,82197
2440,2021-08-17,Martes,1786612.44,91749
2441,2021-08-18,Miércoles,1875778.29,95926
2442,2021-08-19,Jueves,2010310.03,99488
2443,2021-08-20,Viernes,2030783.6,99268
2444,2021-08-21,Sábado,1958005.95,98613
2445,2021-08-22,Domingo,1183887.59,53247
2446,2021-08-23,Lunes,1675706.78,80802
2447,2021-08-24,Martes,1853347.05,93733
2448,2021-08-25,Miércoles,1934774.8,98428
2449,2021-08-26,Jueves,2019084.99,101124
2450,2021-08-27,Viernes,1969704.62,96582
2451,2021-08-28,Sábado,1773988.78,89008
2452,2021-08-29,Domingo,1641732.74,73010
2453,2021-08-30,Lunes,1724089.64,84107
2454,2021-08-31,Martes,1868662.72,93683
2455,2021-09-01,Miércoles,542.76,25
2456,2021-08-31,Martes,800.07,33
2457,2021-09-01,Miércoles,1754615.57,88160
2458,2021-09-02,Jueves,2158421.17,93100
2459,2021-09-03,Viernes,2079554.91,95630
2460,2021-09-04,Sábado,1788107.87,88527
2461,2021-09-05,Domingo,2385447.06,74209
2462,2021-09-06,Lunes,1570733.21,71712
2463,2021-09-07,Martes,1825293.94,88673
2464,2021-09-08,Miércoles,2039343.15,102042
2465,2021-09-09,Jueves,2261560.11,105817
2466,2021-09-10,Viernes,2331543.79,109813
2467,2021-09-11,Sábado,2098592.13,107560
2468,2021-09-12,Domingo,1884987.2,87232
2469,2021-09-13,Lunes,2041352.94,95735
2470,2021-09-14,Martes,2051216.87,102209
2471,2021-09-15,Miércoles,2113867.8,106884
2472,2021-09-16,Jueves,1999689.5,102456
2473,2021-09-17,Viernes,2297415.93,110693
2474,2021-09-18,Sábado,2165993.17,111362
2475,2021-09-19,Domingo,1871030.93,88272
2476,2021-09-20,Lunes,1961822.21,92218
2477,2021-09-21,Martes,2010657.13,99868
2478,2021-09-22,Miércoles,2107828.01,105877
2479,2021-09-23,Jueves,2169965.99,104169
2480,2021-09-24,Viernes,2380637.97,109419
2481,2021-09-25,Sábado,2224799.63,112977
2482,2021-09-26,Domingo,1925670.29,91222
2483,2021-09-27,Lunes,1921986.39,93752
2484,2021-09-28,Martes,1949754.19,100970
2485,2021-09-29,Miércoles,2123662.28,108179
2486,2021-09-30,Jueves,2355760.94,114951
2487,2021-10-01,Viernes,837.5,42
